id_habilidad,id_heroe,Héroe,Nombre de Habilidad,Descripción,Imagen
655,108,Invoker,Alacrity,"En inglés: Alacrity.  Invoker infunde un inmenso torrente de energía a un aliado\, aumentando su velocidad de ataque según el nivel de Wex y su daño según el nivel de Exort.",https://es.dotabuff.com/assets/skills/invoker-alacrity-5384-1607ca0cb00a7546cb633f02191cc6265ff90e2e017adf7ee436414bda919e3b.jpg
656,108,Invoker,Chaos Meteor,"En inglés: Chaos Meteor.  Invoker atrae un meteorito en llamas del espacio hacia el lugar objetivo. Al aterrizar\, el meteorito rueda hacia delante infligiendo daño constantemente según el nivel de Exort. La distancia que recorre está determinada por el nivel de Wex. Las unidades alcanzadas por el meteorito también arderán durante unos breves instantes y recibirán daño adicional en función del nivel de Exort.",https://es.dotabuff.com/assets/skills/invoker-chaos-meteor-5385-b93d7e77232fa51479d0d1c1453d0c61bb187c055c7b05ac541ba7b809bc30d5.jpg
657,108,Invoker,Sun Strike,"En inglés: Sun Strike.  Envía un rayo catastrófico de violenta energía del sol contra el lugar objetivo. Dicho rayo incinera a todos los enemigos que se encuentran debajo de él cuando alcanza la tierra. Inflige daño en función del nivel de Exort; sin embargo\, este daño se reparte equitativamente entre todos los enemigos alcanzados.",https://es.dotabuff.com/assets/skills/invoker-sun-strike-5386-306c79e2e3c5abbab57d375043aacddafae56f347c4f769c8aefa699d239281a.jpg
658,108,Invoker,Forge Spirit,"En inglés: Forge Spirit.  Invoker forja un espíritu que encarna la fuerza del fuego y la solidez del hielo. El daño y la armadura dependen del nivel de Exort\, mientras que el alcance de ataque\, la vida y la duración se basan en el nivel de Quas. El ataque abrasador del elemental es capaz de fundir la armadura de los héroes enemigos. El número de espíritus que aparecen depende del nivel más bajo entre Quas y Exort.",https://es.dotabuff.com/assets/skills/invoker-forge-spirit-5387-85c20a082bc67b1892330af760affdb2ce1ccb53a1b2a90ce02f43e2028cdef9.jpg
659,108,Invoker,Ice Wall,"En inglés: Ice Wall.  Genera un muro de hielo sólido directamente en frente de Invoker durante un tiempo según el nivel de Quas. El frío glacial que emana de él ralentiza drásticamente a los enemigos cercanos según el nivel de Quas e inflige daño cada segundo según el nivel de Exort.",https://es.dotabuff.com/assets/skills/invoker-ice-wall-5389-5b21c01affced71613f6bf8ce5236fdde928b1d6aa2ed912329efdf6ee5581d8.jpg
660,108,Invoker,Deafening Blast,"En inglés: Deafening Blast.  Invoker desata una poderosa onda sónica frente a él que inflige daño a cualquier unidad enemiga con la que choque según el nivel de Exort. El simple impacto de la explosión es suficiente para hacer retroceder a esas unidades enemigas durante un tiempo según el nivel de Quas\, y luego desarmar sus ataques durante un tiempo según el nivel de Wex.",https://es.dotabuff.com/assets/skills/invoker-deafening-blast-5390-050025ad4c4a95aec8fbcb2c46cb850fa2bbba51f2b5200024791492fef94a45.jpg
661,109,Io,Tether,"En inglés: Tether.  Vincula a Io con una unidad aliada\, lo que otorga velocidad de movimiento adicional a ambos. Cuando Io restaura vida o maná\, la unidad vinculada obtiene una porción de esa cantidad. El vínculo se rompe cuando la unidad aliada se aleja demasiado o Io cancela el vínculo. El vínculo ralentiza a los enemigos que lo tocan.",https://es.dotabuff.com/assets/skills/io-tether-5485-48ab0a7eb86787fba8e12d56885479848e17eb17a9d996ac827f56006cf144d4.jpg
662,109,Io,Spirits,"En inglés: Spirits.  Invoca cinco espíritus de partículas que danzan en círculo alrededor de Io. Si una partícula toca a un héroe enemigo\, explota\, dañando a todas las unidades enemigas a su alrededor. Los creeps reciben daño menor al tocar un espíritu\, pero no hacen que explote. Cuando finaliza\, los espíritus restantes explotan.",https://es.dotabuff.com/assets/skills/io-spirits-5486-014e126c134082c966188189c269c840addcd5c72cc3d760bfd9d5bf120ebd50.jpg
663,109,Io,Overcharge,"En inglés: Overcharge.  Io obtiene regeneración de vida basada en la vida máxima. Si Io está Vinculado a un aliado\, esa unidad también obtiene las bonificaciones otorgadas por Sobrecarga.",https://es.dotabuff.com/assets/skills/io-overcharge-5487-81f084f97261ca9cc0fb6e8e78d837a78effb606db6e04ed0fda8ca95e427f28.jpg
664,109,Io,Spirits In,"En inglés: Spirits In.  Hace que los espíritus se acerquen a ti. Se puede activar o desactivar.",https://es.dotabuff.com/assets/skills/io-spirits-in-5490-bb7dbff7fdb590d70a973e2067a3fa2630ffb905bf34283f59b23728840b0237.jpg
665,109,Io,Spirits Out,"En inglés: Spirits Out.  Aleja los espíritus de ti. Se puede activar o desactivar.",https://es.dotabuff.com/assets/skills/io-spirits-out-5493-22f688465e75a0d1890226d5677b9333c8e100fc240a69941b96aea9201bd162.jpg
666,109,Io,Relocate,"En inglés: Relocate.  Teletransporta a Io y al aliado vinculado a cualquier punto del mapa. Una vez que termine la habilidad\, Io y el aliado vinculado volverán a su ubicación original. Haz doble clic para teletransportarte a la fuente de tu base.",https://es.dotabuff.com/assets/skills/io-relocate-5488-8f8f2a833fc063e60535c6887b5dc83c92f4487d6b6f0512983759d6e5560f16.jpg
667,109,Io,Break Tether,"En inglés: Break Tether.  Rompe el enlace con la unidad vinculada.",https://es.dotabuff.com/assets/skills/io-break-tether-5489-7d4164d57d914cf4b429d57da72281b237f03dafd5b33f31cb8d7e93665d2a4b.jpg
668,109,Io,Sight Seer,"En inglés: Sight Seer.  El equipo de Io tarda 1 s menos en tomar el control de vigilantes\, y sus vigilantes tienen 300 de visión adicional.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
669,110,Lone Druid,Summon Spirit Bear,"En inglés: Summon Spirit Bear.  Invoca un poderoso Espíritu Oso que se puede equipar con objetos.  Si el oso se aleja a 1100 unidades de distancia de Lone Druid\, no puede atacar. Lone Druid sufre un 20 % de su vida máxima como daño de contragolpe si el Espíritu Oso muere. El Espíritu Oso tiene las habilidades Regresar\, Demoler y Garras Enredadoras.",https://es.dotabuff.com/assets/skills/lone-druid-summon-spirit-bear-1342-0f3eb1bd87bc960bd6cdb1bbcfd2bffce494ba5941bc19e64e69c31fcd08b237.jpg
670,110,Lone Druid,Spirit Link,"En inglés: Spirit Link.  Vincula a Lone Druid y al Espíritu Oso aumentando su velocidad de ataque\, además comparten entre sí un porcentaje de su armadura y robo de vida.",https://es.dotabuff.com/assets/skills/lone-druid-spirit-link-7309-da4cc5bbce6200abfee512c9443dc1db966f8f2e4a9405fa5514d6c88edb69d1.jpg
671,110,Lone Druid,Savage Roar,"En inglés: Savage Roar.  Lone Druid y el Espíritu Oso rugen con ferocidad y hacen que los enemigos cercanos huyan aterrorizados hacia su base. La velocidad de movimiento de estos aumenta un 20 %.",https://es.dotabuff.com/assets/skills/lone-druid-savage-roar-5414-bde8d1169b8492a111f2b519807ec1e17753d718cf61afe1e2957e526657dd80.jpg
672,110,Lone Druid,True Form,"En inglés: True Form.  Lone Druid empieza a transformarse en un oso furioso con capacidades de ataque y de defensa mejoradas.",https://es.dotabuff.com/assets/skills/lone-druid-true-form-5415-1f4ca8e86eed7f2ba9497f2ac8455a0b27946575952a61ad2269f44d20047a69.jpg
673,110,Lone Druid,Gift Bearer,"En inglés: Gift Bearer.  El Espíritu Oso de Lone Druid recibe una copia de su objeto neutral con un tiempo de recarga independiente.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
674,111,Lycan,Summon Wolves,"En inglés: Summon Wolves.  Invoca 2 lobos para que ayuden a Lycan en la batalla. Los lobos de nivel 3 obtienen invisibilidad permanente\, y los de nivel 4 la habilidad Lisiar\, que otorga un 20 % de probabilidad de debilitar al objetivo\, infligiéndole 8 de daño por segundo y haciéndole perder 60 de velocidad de ataque durante 4 s.",https://es.dotabuff.com/assets/skills/lycan-summon-wolves-5395-622338c0254bf8cd06d4e01ab39ada52c13236a8c2f299df133ac4883f2e5e41.jpg
675,111,Lycan,Howl,"En inglés: Howl.  Provoca temor a los enemigos\, reduciendo la armadura y el daño de ataque de todos los adversarios que se encuentren en un alcance de 2000 de Lycan y sus lobos. De noche\, las reducciones de armadura y de daño de ataque de Aullido son globales.",https://es.dotabuff.com/assets/skills/lycan-howl-5396-e4af38dea3b253183326e4b00c9e3e42119fcb9a312096ba1ecc9ab7bdda0cf2.jpg
676,111,Lycan,Feral Impulse,"En inglés: Feral Impulse.  Aumenta la regeneración de vida y el daño de Lycan y todas las unidades bajo su control.",https://es.dotabuff.com/assets/skills/lycan-feral-impulse-5397-dd3df711a0543c607f6bf12f91d18cf3ede15d01bcc256f606326f06dce72991.jpg
677,111,Lycan,Wolf Bite,"En inglés: Wolf Bite.  Lycan muerde a un aliado y le otorga propiedades de Cambio de Forma. Lycan y el objetivo mordido obtienen un 40 % de robo de vida y comparten el efecto curativo de robo de vida entre ellos siempre que la distancia que los separa no sea superior a 1200.",https://es.dotabuff.com/assets/skills/lycan-wolf-bite-333-385022278475e8957f11d1bf98904473565bbe2d03140a4c271765c8ae28d0a7.jpg
678,111,Lycan,Apex Predator,"En inglés: Apex Predator.  Lycan y las unidades que él controle infligen un 2 % de daño adicional a los creeps neutrales por nivel del héroe.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
679,111,Lycan,Shapeshift,"En inglés: Shapeshift.  Lycan asume su forma lupina\, que le otorga daño por Impacto Crítico y visión nocturna adicional. Durante Cambio de Forma\, Lycan se mueve a mayor velocidad y no puede ser ralentizado.",https://es.dotabuff.com/assets/skills/lycan-shapeshift-5398-e49eb091e69877f51cfcf26fb4684058b2c5fb3f930c83f08202e584a8bee33a.jpg
680,112,Magnus,Shockwave,"En inglés: Shockwave.  Magnus emite una onda de fuerza que daña a las unidades enemigas en una línea\, las atrae hacia él y las ralentiza durante unos breves instantes.",https://es.dotabuff.com/assets/skills/magnus-shockwave-5518-ebb07cb4fd70697d96c752275a6ef9682e9c5ff29766ed5b03036686527f1047.jpg
681,112,Magnus,Empower,"En inglés: Empower.  Otorga a una unidad aliada daño adicional y daño por Hendidura al atacar. Magnus recibe un 50 % más de bonificación.",https://es.dotabuff.com/assets/skills/magnus-empower-5519-0bd17a909b4f75307c87f17bbce82cd1561754cb05198193fff09d95b78f09a3.jpg
682,112,Magnus,Skewer,"En inglés: Skewer.  Magnus se precipita hacia adelante\, atravesando a las unidades enemigas con su enorme cuerno. Los héroes impactados en su camino serán arrastrados hasta el lugar de destino\, donde luego serán dañados y verán ralentizados su movimiento y velocidad de ataque. El daño aumenta en función de la distancia recorrida.",https://es.dotabuff.com/assets/skills/magnus-skewer-5520-a13494369dd67103988adc48b74314493afda53266ee43af784532db687a0cd9.jpg
683,112,Magnus,Horn Toss,"En inglés: Horn Toss.  Magnus lanza a los enemigos que tiene frente a él hacia su espalda. Los enemigos reciben daño\, pasan 0.6 s en el aire y quedan aturdidos mientras están suspendidos y durante una cantidad de tiempo adicional al caer al suelo.",https://es.dotabuff.com/assets/skills/magnus-horn-toss-649-f63c538a831c02a1086ef79f1636853bd3df4228c615d972a8e8914ac97c5157.jpg
684,112,Magnus,Solid Core,"En inglés: Solid Core.  Magnus tiene resistencia a la ralentización y sufre un 50 % menos de retroceso de los objetos y habilidades enemigos.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
685,112,Magnus,Reverse Polarity,"En inglés: Reverse Polarity.  Magnus cambia las propiedades de la materia\, atrayendo a todos los enemigos cercanos delante de él y aturdiéndolos con un poderoso golpe.",https://es.dotabuff.com/assets/skills/magnus-reverse-polarity-5521-4597da58f21cf0b443cbd5428e128bf108da99c62c982abf357662f787713e97.jpg
686,113,Marci,Dispose,"En inglés: Dispose.  Marci agarra a un objetivo aliado o enemigo y lo lanza hacia atrás sin esfuerzo. Si se trata de un enemigo\, recibe daño y queda ralentizado. Cualquier unidad enemiga que se encuentre en la zona de aterrizaje también recibirá daño y quedará ralentizada.",https://es.dotabuff.com/assets/skills/marci-dispose-8192-2f9e512792d3dc7bcdf506c82176d6d0920f7878b75fe4da1ffac044beca4e8e.jpg
687,113,Marci,Sidekick,"En inglés: Sidekick.  La lealtad de Marci contribuye a asegurar la supervivencia proporcionando robo de vida compartido y daño de ataque a un héroe aliado seleccionado y a ella misma. Si Marci y su aliado se separan más de 1750\, el aliado no recibirá ninguna bonificación y Marci solo obtendrá un 50 % hasta que vuelvan a estar cerca. El robo de vida de Marci también cura a su aliado y viceversa.",https://es.dotabuff.com/assets/skills/marci-sidekick-1426-9cf6707ed1f78ebab3a2d04a388e3d47073ce4e65609379684b7d876fe43ef1b.jpg
688,113,Marci,Bodyguard,"En inglés: Bodyguard.  Otorga pasivamente robo de vida y daño de ataque adicional a Marci.  Marci protege a un héroe aliado. Durante 6 s\, el aliado también obtiene un 75 % del robo de vida y de la bonificación de daño de ataque. Cuando un aliado ataca o es atacado por un enemigo\, Marci contraataca al objetivo si este se encuentra dentro de su alcance de ataque + 125.",https://es.dotabuff.com/assets/skills/marci-bodyguard-1427-9cf6707ed1f78ebab3a2d04a388e3d47073ce4e65609379684b7d876fe43ef1b.jpg
689,113,Marci,Rebound,"En inglés: Rebound.  Marci se acerca a la unidad objetivo aliada y elige la dirección y la distancia a la que saltará desde ella. Al llegar a la unidad\, Marci se lanza a su destino final\, dañando y aturdiendo a los enemigos donde aterriza.  El aliado recibe un 15 / 20 / 25 / 30 % de velocidad de movimiento adicional durante 4 s.",https://es.dotabuff.com/assets/skills/marci-rebound-8235-e6dfa2032f8149d4ec9519980b70098667e86a0f3d98835fe466845533eff450.jpg
690,113,Marci,Special Delivery,"En inglés: Special Delivery  Marci silba para invocar al instante a su mensajero.  Otorga pasivamente 3 niveles adicionales y 1 de vida adicional a todos los mensajeros aliados",https://es.dotabuff.com/assets/skills/marci-special-delivery-1428-54401eba870c0dd57c34a67083131e5bb0a7ad37a30a8b9ceeda6740f56a0d60.jpg
691,113,Marci,Unleash,"En inglés: Unleash.  Marci aprovecha un poder oculto\, obteniendo cargas de Furia que le permiten lanzar una secuencia rápida de ataques que ralentiza el movimiento y la velocidad de ataque del objetivo durante 2 s. El último ataque de cada combo de Furia crea un pulso dañino alrededor del objetivo. Entre combos de Furia\, Marci no puede atacar durante 1.5 s.  Marci obtiene un 15 % de velocidad de movimiento cuando se lanza Desatar.",https://es.dotabuff.com/assets/skills/marci-unleash-8198-10ffb1697ba6074aa0f53193867c2c69ccabcea397528cd9af21a41b012bbe4b.jpg
692,114,Mirana,Starstorm,"En inglés: Starstorm.  Invoca una oleada de meteoritos para dañar a las unidades enemigas cercanas. La unidad más cercana a Mirana en un radio de 675 recibirá un segundo impacto.",https://es.dotabuff.com/assets/skills/mirana-starstorm-5051-d2ab4ddef1ca355b743dda705d30e4a2f9189dd6eb9cdc2fe52bb2e9e4b06176.jpg
693,114,Mirana,Sacred Arrow,"En inglés: Sacred Arrow.  Dispara con precisión letal una flecha de largo alcance que aturde y daña a la primera unidad enemiga que golpea. La duración del aturdimiento varía entre 0.01 y 2.6 / 3.4 / 4.2 / 5 s\, con hasta 150 / 160 / 170 / 180 de daño adicional según la distancia recorrida por la flecha. Mata instantáneamente al primer creep no ancestral que golpee.",https://es.dotabuff.com/assets/skills/mirana-sacred-arrow-5048-8b75d025424d609f8b6b3791f2ade2a3cde3135578439efb3e07516eadb74264.jpg
694,114,Mirana,Leap,"En inglés: Leap.  Mirana se lanza a la batalla y se potencia a sí misma con un feroz rugido que otorga velocidad de ataque y movimiento adicional. La bonificación de velocidad dura 5 s.",https://es.dotabuff.com/assets/skills/mirana-leap-5050-5a7de4f2802afbfad83ded6dab23e72f125cfbcbf212064c604b2a99d39fc54f.jpg
695,114,Mirana,Selemene's Faithful,"En inglés: Selemene's Faithful.  Los lotos curativos son un 50 % más eficaces en Mirana y sus aliados.",https://es.dotabuff.com/assets/skills/default-5a612c460046882c6741f2fd3db0f48ae721d557d613f3dc4db7262a1bd5864a.jpg
